date,strain_collection_id,strain_name,strain_id,query_name,query_id,control_query_id,plate,row,column,n,sd,mean,n_ctrl,sd_ctrl,mean_ctrl,growth_ratio,log2_fold_change,sd_log2_fold_change,z_score
4/26/20,MATa-deletion-384,ire1,rec1907,GAL1p-nsp4,pWJ2754,pWJ1781,4,5,4,4,0.070439339,0.301371789,4,0.021353145,1.028301262,0.29314607,-1.770308377,0.287945373,-6.185217159
4/26/20,MATa-deletion-384,hhf1,rec3144,GAL1p-nsp4,pWJ2754,pWJ1781,14,15,18,4,0.027492053,0.202277815,4,0.169434141,0.637380663,0.317465026,-1.655330432,0.287945373,-5.785912446
4/26/20,MATa-deletion-384,yfl032w,rec5651,GAL1p-nsp4,pWJ2754,pWJ1781,8,7,22,4,0.086084638,0.271469781,4,0.139502667,0.752512568,0.360836096,-1.47058443,0.287945373,-5.144311573
4/26/20,MATa-deletion-384,hhy1,rec301,GAL1p-nsp4,pWJ2754,pWJ1781,3,15,9,4,0.019287802,0.237306231,4,0.052600206,0.566874504,0.418724703,-1.255926062,0.287945373,-4.398828617
4/26/20,MATa-deletion-384,rrp6,rec1777,GAL1p-nsp4,pWJ2754,pWJ1781,2,4,15,4,0.029732042,0.343574929,4,0.06403524,0.791480298,0.434163066,-1.203691094,0.287945373,-4.217422792
4/26/20,MATa-deletion-384,isa2,rec7151,GAL1p-nsp4,pWJ2754,pWJ1781,13,15,2,4,0.023176965,0.269578698,4,0.062231646,0.613396903,0.439576299,-1.185814494,0.287945373,-4.155339489
4/26/20,MATa-deletion-384,hac1,rec5650,GAL1p-nsp4,pWJ2754,pWJ1781,8,7,20,4,0.080100697,0.32887305,4,0.04647063,0.747254524,0.440183394,-1.183823376,0.287945373,-4.148424574
4/26/20,MATa-deletion-384,eaf7,rec2940,GAL1p-nsp4,pWJ2754,pWJ1781,11,12,5,4,0.033225984,0.300094401,4,0.027556671,0.668034065,0.449302642,-1.15424055,0.287945373,-4.045686938
4/26/20,MATa-deletion-384,ctf19,rec2810,GAL1p-nsp4,pWJ2754,pWJ1781,7,8,2,4,0.061593057,0.422246359,4,0.026109265,0.932421315,0.452907995,-1.142710088,0.287945373,-4.005643019
4/26/20,MATa-deletion-384,hua2,rec2540,GAL1p-nsp4,pWJ2754,pWJ1781,5,15,19,4,0.094262723,0.558273244,4,0.12712392,1.186811538,0.470442174,-1.087910694,0.287945373,-3.815331247
4/26/20,MATa-deletion-384,hcm1,rec5786,GAL1p-nsp4,pWJ2754,pWJ1781,10,9,20,4,0.038776083,0.300401403,4,0.057300129,0.634549741,0.473491729,-1.07858887,0.287945373,-3.782957662
4/26/20,MATa-deletion-384,zwf1,rec1971,GAL1p-nsp4,pWJ2754,pWJ1781,7,9,3,4,0.011726066,0.285517623,4,0.020337185,0.588418423,0.485316367,-1.043002581,0.287945373,-3.659370718
4/26/20,MATa-deletion-384,pog1,rec2281,GAL1p-nsp4,pWJ2754,pWJ1781,13,6,9,4,0.105532075,0.9714399,4,0.125604783,1.933183003,0.502533721,-0.992707689,0.287945373,-3.484702545
4/26/20,MATa-deletion-384,mms4,rec3237,GAL1p-nsp4,pWJ2754,pWJ1781,12,14,13,4,0.039633963,0.512043938,4,0.097284162,0.987959682,0.518332999,-0.948048851,0.287945373,-3.329607718
4/26/20,MATa-deletion-384,mcm21,rec3677,GAL1p-nsp4,pWJ2754,pWJ1781,8,8,19,4,0.051782181,0.382121863,4,0.012624557,0.717070449,0.532958188,-0.907905741,0.287945373,-3.190195474
4/26/20,MATa-deletion-384,air2,rec3873,GAL1p-nsp4,pWJ2754,pWJ1781,10,13,7,4,0.046561723,0.482915151,4,0.046151632,0.889699896,0.542835702,-0.881412486,0.287945373,-3.098187553
4/26/20,MATa-deletion-384,shu1,rec957,GAL1p-nsp4,pWJ2754,pWJ1781,4,14,21,4,0.069649903,0.550514545,4,0.079337536,0.986925758,0.557852255,-0.842045014,0.287945373,-2.961469011
4/26/20,MATa-deletion-384,ies4,rec2445,GAL1p-nsp4,pWJ2754,pWJ1781,5,5,19,4,0.053296552,0.460398663,4,0.038282963,0.816898697,0.563646754,-0.827136809,0.287945373,-2.909694588
4/26/20,MATa-deletion-384,irc13,rec2491,GAL1p-nsp4,pWJ2754,pWJ1781,5,11,19,4,0.025839867,0.297709326,4,0.039113492,0.519835795,0.572780965,-0.803944545,0.287945373,-2.829150619
4/26/20,MATa-deletion-384,yjr120w,rec6923,GAL1p-nsp4,pWJ2754,pWJ1781,10,2,21,4,0.030162181,0.510760226,4,0.074710708,0.876436395,0.582816902,-0.778885378,0.287945373,-2.742123115
4/26/20,MATa-deletion-384,yll007c,rec6641,GAL1p-nsp4,pWJ2754,pWJ1781,9,7,15,4,0.04809127,0.521046691,4,0.039767579,0.89315941,0.583421439,-0.777389692,0.287945373,-2.736928774
4/26/20,MATa-deletion-384,atp1,rec3125,GAL1p-nsp4,pWJ2754,pWJ1781,11,14,12,4,0.047280598,0.297084961,4,0.035224239,0.507695926,0.585244872,-0.772887707,0.287945373,-2.721293918
4/26/20,MATa-deletion-384,yhr050w-a,rec7511,GAL1p-nsp4,pWJ2754,pWJ1781,14,12,22,4,0.045678729,0.267881646,4,0.135116458,0.453648466,0.590595156,-0.759758572,0.287945373,-2.675697995
4/26/20,MATa-deletion-384,yor186w,rec2442,GAL1p-nsp4,pWJ2754,pWJ1781,5,5,13,4,0.081257909,0.627678899,4,0.041638268,1.057914484,0.593355676,-0.753030935,0.287945373,-2.652333711
4/26/20,MATa-deletion-384,lia1,rec6894,GAL1p-nsp4,pWJ2754,pWJ1781,10,14,20,4,0.070014324,0.524389921,4,0.106157908,0.881890002,0.594666515,-0.749847253,0.287945373,-2.641277164
4/26/20,MATa-deletion-384,irc14,rec2391,GAL1p-nsp4,pWJ2754,pWJ1781,5,15,20,4,0.019704959,0.269271874,4,0.037343193,0.451427452,0.596579174,-0.745214479,0.287945373,-2.62518809
4/26/20,MATa-deletion-384,maf1,rec3945,GAL1p-nsp4,pWJ2754,pWJ1781,10,14,17,4,0.044331689,0.535019403,4,0.061326574,0.895026778,0.597814093,-0.742231188,0.287945373,-2.614827476
4/26/20,MATa-deletion-384,irc15,rec7339,GAL1p-nsp4,pWJ2754,pWJ1781,12,2,15,4,0.019636068,0.578626594,4,0.065697209,0.966212362,0.598902194,-0.739607678,0.287945373,-2.605716338
4/26/20,MATa-deletion-384,aro1,rec4061,GAL1p-nsp4,pWJ2754,pWJ1781,3,9,4,4,0.011428233,0.181616505,4,0.027816703,0.301302445,0.602903222,-0.730001655,0.287945373,-2.572355763
4/26/20,MATa-deletion-384,nat5,rec2509,GAL1p-nsp4,pWJ2754,pWJ1781,5,13,23,4,0.07255381,0.495564039,4,0.124799119,0.820259104,0.604203741,-0.726892979,0.287945373,-2.561559702
4/26/20,MATa-deletion-384,yia6,rec1398,GAL1p-nsp4,pWJ2754,pWJ1781,8,3,2,4,0.039006888,0.692674422,2,0.061171334,1.143927687,0.605557392,-0.723664397,0.287945373,-2.550347221
4/26/20,MATa-deletion-384,cor1,rec3071,GAL1p-nsp4,pWJ2754,pWJ1781,7,5,16,4,0.044024627,0.418412359,4,0.032874473,0.684084011,0.611695615,-0.70911416,0.287945373,-2.499815981
4/26/20,MATa-deletion-384,mrps5,rec3391,GAL1p-nsp4,pWJ2754,pWJ1781,3,12,23,4,0.041581826,0.282567451,4,0.050797767,0.459454618,0.615090003,-0.701130566,0.287945373,-2.47208991
4/26/20,MATa-deletion-384,atp17,rec4213,GAL1p-nsp4,pWJ2754,pWJ1781,3,15,20,4,0.06120283,0.38885443,4,0.046436918,0.62918033,0.618094054,-0.694101707,0.287945373,-2.447679519
4/26/20,MATa-deletion-384,pim1,rec3048,GAL1p-nsp4,pWJ2754,pWJ1781,7,3,10,4,0.055169288,0.405386569,4,0.045258634,0.645966269,0.627623803,-0.672028027,0.287945373,-2.371020255
4/26/20,MATa-deletion-384,yor283w,rec2539,GAL1p-nsp4,pWJ2754,pWJ1781,5,15,17,4,0.085579737,0.641112625,4,0.159085254,1.011488566,0.633867015,-0.657747899,0.287945373,-2.321427071
4/26/20,MATa-deletion-384,pdr1,rec4381,GAL1p-nsp4,pWJ2754,pWJ1781,7,13,22,4,0.038135811,0.410876726,4,0.115535736,0.643634864,0.638425459,-0.64740991,0.287945373,-2.285524467
4/26/20,MATa-deletion-384,kex2,rec1974,GAL1p-nsp4,pWJ2754,pWJ1781,7,9,7,4,0.037011259,0.416156955,4,0.064278176,0.645000496,0.645259085,-0.632049546,0.287945373,-2.232179752
4/26/20,MATa-deletion-384,pex32,rec7166,GAL1p-nsp4,pWJ2754,pWJ1781,11,15,5,4,0.083380496,0.607865111,4,0.110034331,0.938896659,0.647462486,-0.62713149,0.287945373,-2.215099928
4/26/20,MATa-deletion-384,ydr114c,rec4048,GAL1p-nsp4,pWJ2754,pWJ1781,3,7,4,4,0.059362201,0.462030735,4,0.022049905,0.710537845,0.650304143,-0.620813479,0.287945373,-2.193158229
4/26/20,MATa-deletion-384,mon1,rec4491,GAL1p-nsp4,pWJ2754,pWJ1781,12,15,17,4,0.137594949,0.544542688,4,0.093080094,0.837254805,0.650432391,-0.62052899,0.287945373,-2.192170232
4/26/20,MATa-deletion-384,scs3,rec4493,GAL1p-nsp4,pWJ2754,pWJ1781,12,15,21,4,0.046280744,0.740597515,4,0.089125619,1.12881616,0.656113839,-0.607981944,0.287945373,-2.148595834
4/26/20,MATa-deletion-384,msn5,rec3694,GAL1p-nsp4,pWJ2754,pWJ1781,8,10,17,4,0.015660392,0.457772185,4,0.092869523,0.695125356,0.658595347,-0.602535775,0.287945373,-2.129681937
4/26/20,MATa-deletion-384,ycr087c-a,rec5805,GAL1p-nsp4,pWJ2754,pWJ1781,10,11,20,4,0.049762347,0.600745311,4,0.153100012,0.911822341,0.658877718,-0.601917356,0.287945373,-2.127534244
4/26/20,MATa-deletion-384,rdl1,rec2541,GAL1p-nsp4,pWJ2754,pWJ1781,5,15,21,4,0.08668679,0.82546411,4,0.054670683,1.248500418,0.661191602,-0.596859695,0.287945373,-2.109969587
4/26/20,MATa-deletion-384,mrpl16,rec3064,GAL1p-nsp4,pWJ2754,pWJ1781,7,5,4,4,0.054374566,0.447454371,4,0.045871988,0.674597938,0.663340357,-0.592178793,0.287945373,-2.093713372
4/26/20,MATa-deletion-384,mtf2,rec3740,GAL1p-nsp4,pWJ2754,pWJ1781,12,11,6,4,0.039243898,0.394283452,4,0.046399889,0.59165644,0.666462459,-0.585404482,0.287945373,-2.070186997
4/26/20,MATa-deletion-384,msy1,rec2155,GAL1p-nsp4,pWJ2754,pWJ1781,3,2,9,4,0.027256803,0.286843182,4,0.028842352,0.430327945,0.666646266,-0.58500665,0.287945373,-2.068805372
4/26/20,MATa-deletion-384,pro1,rec3659,GAL1p-nsp4,pWJ2754,pWJ1781,13,7,4,4,0.039773268,0.557818651,4,0.04565341,0.83399566,0.668890486,-0.580158069,0.287945373,-2.05196683
4/26/20,MATa-deletion-384,qcr2,rec5606,GAL1p-nsp4,pWJ2754,pWJ1781,7,4,3,4,0.043840606,0.468787915,4,0.053402798,0.699970706,0.669772226,-0.578257544,0.287945373,-2.045366532
4/26/20,MATa-deletion-384,coq1,rec3138,GAL1p-nsp4,pWJ2754,pWJ1781,14,15,8,4,0.155218441,0.696014442,4,0.153376146,1.037615314,0.670814464,-0.576014299,0.287945373,-2.03757601
4/26/20,MATa-deletion-384,mrp17,rec4851,GAL1p-nsp4,pWJ2754,pWJ1781,5,10,20,4,0.051385891,0.459190298,4,0.041016022,0.684428955,0.670958174,-0.575705259,0.287945373,-2.036502751
4/26/20,MATa-deletion-384,avt2,rec306,GAL1p-nsp4,pWJ2754,pWJ1781,3,15,19,4,0.157174313,0.839239552,4,0.047063341,1.244825757,0.67420852,-0.568733236,0.287945373,-2.012289745
4/26/20,MATa-deletion-384,pkr1,rec6564,GAL1p-nsp4,pWJ2754,pWJ1781,9,14,5,4,0.075302458,0.754567201,4,0.0667907,1.115752528,0.676314461,-0.564233894,0.287945373,-1.996664063
4/26/20,MATa-deletion-384,cyt2,rec4936,GAL1p-nsp4,pWJ2754,pWJ1781,5,4,21,4,0.065133207,0.451246949,4,0.037178332,0.667145155,0.676433461,-0.563980068,0.287945373,-1.995782557
4/26/20,MATa-deletion-384,yrm1,rec2428,GAL1p-nsp4,pWJ2754,pWJ1781,5,3,19,4,0.053259901,0.678171666,4,0.045257566,1.000025647,0.678186454,-0.560246126,0.287945373,-1.982815021
4/26/20,MATa-deletion-384,ale1,rec2431,GAL1p-nsp4,pWJ2754,pWJ1781,5,3,23,4,0.085802177,0.82487574,4,0.080761588,1.211250904,0.681037788,-0.554193246,0.287945373,-1.961794089
4/26/20,MATa-deletion-384,pdb1,rec3361,GAL1p-nsp4,pWJ2754,pWJ1781,3,8,23,4,0.023027292,0.271991776,4,0.028274827,0.398130432,0.683252093,-0.54951012,0.287945373,-1.945530151
4/26/20,MATa-deletion-384,gnd1,rec2877,GAL1p-nsp4,pWJ2754,pWJ1781,4,15,20,4,0.060016077,0.509617568,4,0.087662813,0.744709031,0.68436008,-0.547172487,0.287945373,-1.937411829
4/26/20,MATa-deletion-384,pkp1,rec1435,GAL1p-nsp4,pWJ2754,pWJ1781,8,3,16,4,0.116745126,0.602605718,4,0.087847402,0.8799441,0.684858541,-0.546122069,0.287945373,-1.933763852
4/26/20,MATa-deletion-384,aro7,rec5479,GAL1p-nsp4,pWJ2754,pWJ1781,9,3,16,4,0.023888553,0.409768677,4,0.03739174,0.597947253,0.68534497,-0.545097741,0.287945373,-1.930206482
4/26/20,MATa-deletion-384,hit1,rec7310,GAL1p-nsp4,pWJ2754,pWJ1781,12,14,8,4,0.113529918,0.301915317,4,0.059603687,0.439615683,0.686842267,-0.541949272,0.287945373,-1.919272227
4/26/20,MATa-deletion-384,ygr111w,rec4741,GAL1p-nsp4,pWJ2754,pWJ1781,5,9,22,4,0.137733254,0.527002576,4,0.064840047,0.764376438,0.689494862,-0.536388294,0.287945373,-1.899959612
4/26/20,MATa-deletion-384,rpl12b,rec4254,GAL1p-nsp4,pWJ2754,pWJ1781,3,5,7,4,0.016979485,0.2169891,4,0.032129693,0.31465531,0.689707507,-0.535943426,0.287945373,-1.898414637
4/26/20,MATa-deletion-384,pan2,rec4461,GAL1p-nsp4,pWJ2754,pWJ1781,7,7,21,4,0.101665017,0.693070247,4,0.064321653,1.004348859,0.690100088,-0.535122477,0.287945373,-1.89556358
4/26/20,MATa-deletion-384,mrpl39,rec6065,GAL1p-nsp4,pWJ2754,pWJ1781,10,6,16,4,0.094495741,0.622143062,4,0.046707984,0.900129633,0.691204821,-0.532814815,0.287945373,-1.887549342
4/26/20,MATa-deletion-384,lrp1,rec1909,GAL1p-nsp4,pWJ2754,pWJ1781,4,5,8,4,0.050974206,0.424774281,4,0.092388396,0.614417983,0.691394383,-0.532419212,0.287945373,-1.886175463
4/26/20,MATa-deletion-384,yjr018w,rec6816,GAL1p-nsp4,pWJ2754,pWJ1781,10,15,14,4,0.05155915,0.355829156,4,0.03206635,0.513915693,0.692448033,-0.530222291,0.287945373,-1.878545816
4/26/20,MATa-deletion-384,mrp21,rec3116,GAL1p-nsp4,pWJ2754,pWJ1781,7,11,22,4,0.022008729,0.401791002,4,0.024203563,0.57980674,0.693026955,-0.529016627,0.287945373,-1.874358691
4/26/20,MATa-deletion-384,yjr056c,rec6854,GAL1p-nsp4,pWJ2754,pWJ1781,10,3,7,4,0.090647042,0.751308582,4,0.025105775,1.083004434,0.693754506,-0.527502858,0.287945373,-1.869101548
4/26/20,MATa-deletion-384,yap1801,rec2855,GAL1p-nsp4,pWJ2754,pWJ1781,4,15,2,4,0.125381341,0.919672036,4,0.111881036,1.32337414,0.694967894,-0.524981764,0.287945373,-1.860346091
4/26/20,MATa-deletion-384,nas2,rec1399,GAL1p-nsp4,pWJ2754,pWJ1781,8,3,4,4,0.021509481,0.663465246,4,0.078667965,0.948078539,0.699831539,-0.514920412,0.287945373,-1.825404214
4/26/20,MATa-deletion-384,nam2,rec6715,GAL1p-nsp4,pWJ2754,pWJ1781,12,8,2,4,0.058159151,0.462255492,4,0.15544882,0.659546147,0.700914413,-0.512689804,0.287945373,-1.817657578
4/26/20,MATa-deletion-384,mls1,rec2959,GAL1p-nsp4,pWJ2754,pWJ1781,14,11,23,4,0.066369628,0.460942841,4,0.042767923,0.657231505,0.701385583,-0.511720318,0.287945373,-1.814290666
4/26/20,MATa-deletion-384,eaf7,rec2940,GAL1p-nsp4,pWJ2754,pWJ1781,14,11,5,4,0.080117948,0.518257176,4,0.089428986,0.736926987,0.703308272,-0.50777091,0.287945373,-1.800574844
4/26/20,MATa-deletion-384,nop12,rec1732,GAL1p-nsp4,pWJ2754,pWJ1781,2,3,11,4,0.088440438,0.471980477,4,0.043576322,0.670391155,0.704081587,-0.506185481,0.287945373,-1.795068836
4/26/20,MATa-deletion-384,coa2,rec7629,GAL1p-nsp4,pWJ2754,pWJ1781,14,14,9,4,0.085722422,0.635428882,4,0.037737382,0.901702485,0.704731793,-0.504853794,0.287945373,-1.790444045
4/26/20,MATa-deletion-384,aim26,rec4886,GAL1p-nsp4,pWJ2754,pWJ1781,5,14,10,4,0.027479005,0.281227662,4,0.012909367,0.398386599,0.70599027,-0.502279794,0.287945373,-1.78150485
4/26/20,MATa-deletion-384,met13,rec4492,GAL1p-nsp4,pWJ2754,pWJ1781,12,15,19,4,0.05501856,0.623303541,4,0.041170861,0.882369719,0.706430518,-0.501380426,0.287945373,-1.778381453
4/26/20,MATa-deletion-384,mct1,rec2477,GAL1p-nsp4,pWJ2754,pWJ1781,5,9,19,4,0.045884962,0.374750155,4,0.027161427,0.530320454,0.706703808,-0.500822411,0.287945373,-1.776443534
4/26/20,MATa-deletion-384,she2,rec4980,GAL1p-nsp4,pWJ2754,pWJ1781,5,10,13,4,0.090281913,0.709628295,4,0.042097071,1.00404164,0.706800979,-0.500624056,0.287945373,-1.775754669
4/26/20,MATa-deletion-384,ynl122c,rec2954,GAL1p-nsp4,pWJ2754,pWJ1781,14,11,21,4,0.128239126,0.312809147,4,0.156904905,0.441419745,0.708709294,-0.496734127,0.287945373,-1.762245409
4/26/20,MATa-deletion-384,ynd1,rec326,GAL1p-nsp4,pWJ2754,pWJ1781,4,2,16,4,0.084768546,0.705036021,4,0.063307974,0.994237456,0.709151623,-0.495833973,0.287945373,-1.759119283
4/26/20,MATa-deletion-384,rpp1a,rec3778,GAL1p-nsp4,pWJ2754,pWJ1781,12,15,16,4,0.063977237,0.646890374,4,0.124112232,0.912042793,0.709308212,-0.495515444,0.287945373,-1.758013069
4/26/20,MATa-deletion-384,cnn1,rec5860,GAL1p-nsp4,pWJ2754,pWJ1781,7,12,5,4,0.078428413,0.620694437,4,0.027004713,0.874716616,0.709628081,-0.494864995,0.287945373,-1.755754136
4/26/20,MATa-deletion-384,eps1,rec1397,GAL1p-nsp4,pWJ2754,pWJ1781,8,12,3,4,0.100953674,0.62777489,4,0.19165696,0.882467577,0.711418487,-0.49122963,0.287945373,-1.743128948
4/26/20,MATa-deletion-384,eaf6,rec2559,GAL1p-nsp4,pWJ2754,pWJ1781,9,9,19,4,0.060299204,0.539553676,4,0.057442253,0.757796417,0.712041467,-0.489966834,0.287945373,-1.738743407
4/26/20,MATa-deletion-384,gly1,rec287,GAL1p-nsp4,pWJ2754,pWJ1781,3,13,9,4,0.179283972,0.278488586,4,0.145887571,0.390707242,0.712854204,-0.488321054,0.287945373,-1.733027809
4/26/20,MATa-deletion-384,atp25,rec6538,GAL1p-nsp4,pWJ2754,pWJ1781,13,9,4,4,0.071615684,0.79841807,4,0.067825326,1.120056977,0.712862649,-0.488303964,0.287945373,-1.732968458
4/26/20,MATa-deletion-384,psy1,rec4925,GAL1p-nsp4,pWJ2754,pWJ1781,5,4,3,4,0.119965773,0.541253178,4,0.02552006,0.759307133,0.712862909,-0.488303437,0.287945373,-1.732966628
4/26/20,MATa-deletion-384,aep3,rec2823,GAL1p-nsp4,pWJ2754,pWJ1781,7,8,16,4,0.031632217,0.501830613,4,0.031658433,0.703995717,0.712872697,-0.488283628,0.287945373,-1.732897833
4/26/20,MATa-deletion-384,pet111,rec843,GAL1p-nsp4,pWJ2754,pWJ1781,2,2,14,4,0.123107222,0.686110497,4,0.107084266,0.958910669,0.715540004,-0.482895669,0.287945373,-1.714186094
4/26/20,MATa-deletion-384,imp1,rec732,GAL1p-nsp4,pWJ2754,pWJ1781,1,3,9,4,0.01959829,0.453218667,4,0.017126311,0.633221201,0.715780029,-0.482411804,0.287945373,-1.712505686
4/26/20,MATa-deletion-384,ybr209w,rec3349,GAL1p-nsp4,pWJ2754,pWJ1781,3,8,1,4,0.076767439,0.401863624,4,0.167154291,0.561233863,0.716086542,-0.481794142,0.287945373,-1.71036062
4/26/20,MATa-deletion-384,phm8,rec6695,GAL1p-nsp4,pWJ2754,pWJ1781,12,6,6,4,0.024023509,0.935960541,4,0.055404153,1.307070946,0.716096501,-0.481774076,0.287945373,-1.710290935
4/26/20,MATa-deletion-384,ecm5,rec761,GAL1p-nsp4,pWJ2754,pWJ1781,1,7,3,4,0.08296046,0.764264692,4,0.03377487,1.063042793,0.718967101,-0.476002338,0.287945373,-1.690246375
4/26/20,MATa-deletion-384,cin1,rec1646,GAL1p-nsp4,pWJ2754,pWJ1781,2,9,10,4,0.054272407,0.800315468,4,0.055404828,1.111490537,0.720063226,-0.473804504,0.287945373,-1.682613561
4/26/20,MATa-deletion-384,kcc4,rec3431,GAL1p-nsp4,pWJ2754,pWJ1781,4,5,3,4,0.07748321,0.638004051,4,0.075357942,0.883181779,0.722424108,-0.469082058,0.287945373,-1.666213066
4/26/20,MATa-deletion-384,skp2,rec1133,GAL1p-nsp4,pWJ2754,pWJ1781,2,12,20,4,0.028169475,0.608367869,4,0.094989604,0.841168258,0.723274489,-0.467384828,0.287945373,-1.660318789
4/26/20,MATa-deletion-384,atp1,rec3125,GAL1p-nsp4,pWJ2754,pWJ1781,14,13,12,4,0.072554439,0.338662791,4,0.048575827,0.468134723,0.723489255,-0.466956504,0.287945373,-1.658831271
4/26/20,MATa-deletion-384,mrp20,rec4241,GAL1p-nsp4,pWJ2754,pWJ1781,3,3,15,4,0.006318417,0.492374285,4,0.007948407,0.679060372,0.725122232,-0.463703887,0.287945373,-1.647535319
4/26/20,MATa-deletion-384,odc2,rec2478,GAL1p-nsp4,pWJ2754,pWJ1781,5,9,21,4,0.092110233,0.786993951,4,0.034826655,1.082833492,0.72681652,-0.460336885,0.287945373,-1.63584212
4/26/20,MATa-deletion-384,ade12,rec7384,GAL1p-nsp4,pWJ2754,pWJ1781,13,7,7,4,0.063547477,1.127426351,4,0.169187426,1.547074055,0.728765033,-0.456474357,0.287945373,-1.622428021
4/26/20,MATa-deletion-384,apa2,rec4364,GAL1p-nsp4,pWJ2754,pWJ1781,12,13,7,4,0.089058581,0.675474611,4,0.019661021,0.926773365,0.72887477,-0.456257132,0.287945373,-1.621673623
4/26/20,MATa-deletion-384,rgl1,rec2762,GAL1p-nsp4,pWJ2754,pWJ1781,7,2,2,4,0.105467417,0.862998722,4,0.091725243,1.183478398,0.729228181,-0.45555778,0.287945373,-1.61924486
4/26/20,MATa-deletion-384,rgc1,rec5531,GAL1p-nsp4,pWJ2754,pWJ1781,7,10,18,4,0.080649433,0.706634299,4,0.04489725,0.968971954,0.729289807,-0.455435864,0.287945373,-1.618821461
4/26/20,MATa-deletion-384,1-Oct,rec4984,GAL1p-nsp4,pWJ2754,pWJ1781,5,10,21,4,0.06090633,0.501312083,4,0.024712437,0.687139784,0.729602818,-0.454816793,0.287945373,-1.6166715
4/26/20,MATa-deletion-384,rmd9,rec4474,GAL1p-nsp4,pWJ2754,pWJ1781,12,13,21,4,0.027686734,0.373549253,4,0.077888841,0.510387405,0.731946077,-0.450190728,0.287945373,-1.600605725
4/26/20,MATa-deletion-384,axl1,rec5537,GAL1p-nsp4,pWJ2754,pWJ1781,7,12,6,4,0.14305048,0.649594499,4,0.154977108,0.887339927,0.732099693,-0.449887975,0.287945373,-1.5995543
4/26/20,MATa-deletion-384,fmc1,rec2257,GAL1p-nsp4,pWJ2754,pWJ1781,13,13,18,4,0.076844353,0.64003566,4,0.178703313,0.872205647,0.733843307,-0.44645605,0.287945373,-1.587635632
4/26/20,MATa-deletion-384,rip1,rec265,GAL1p-nsp4,pWJ2754,pWJ1781,3,11,1,4,0.148523913,0.697121378,4,0.147990632,0.949283096,0.734394136,-0.445373556,0.287945373,-1.583876263
4/26/20,MATa-deletion-384,pan3,rec4874,GAL1p-nsp4,pWJ2754,pWJ1781,5,12,20,4,0.064310015,0.586182192,4,0.094347861,0.798204285,0.734409426,-0.44534352,0.287945373,-1.583771949
4/26/20,MATa-deletion-384,bcs1,rec4211,GAL1p-nsp4,pWJ2754,pWJ1781,3,15,18,4,0.079123029,0.519914591,4,0.013312079,0.706926139,0.735495567,-0.443211449,0.287945373,-1.576367522
4/26/20,MATa-deletion-384,ypl191c,rec1101,GAL1p-nsp4,pWJ2754,pWJ1781,3,6,6,4,0.121243581,0.752781088,4,0.035344709,1.022082473,0.736542749,-0.441158834,0.287945373,-1.569239032
4/26/20,MATa-deletion-384,grr1,rec6902,GAL1p-nsp4,pWJ2754,pWJ1781,13,9,12,4,0.043841684,1.004179147,4,0.068704538,1.361211119,0.737729335,-0.438836491,0.287945373,-1.561173814
4/26/20,MATa-deletion-384,spr1,rec2446,GAL1p-nsp4,pWJ2754,pWJ1781,5,5,21,4,0.05338348,0.806404915,4,0.066831549,1.092975255,0.737831097,-0.4386375,0.287945373,-1.560482739
4/26/20,MATa-deletion-384,bud17,rec5402,GAL1p-nsp4,pWJ2754,pWJ1781,14,9,20,4,0.111979097,0.460132273,4,0.085170068,0.623504555,0.738019422,-0.438269312,0.287945373,-1.559204068
4/26/20,MATa-deletion-384,ypr130c,rec5545,GAL1p-nsp4,pWJ2754,pWJ1781,7,12,22,4,0.164234018,0.584373098,4,0.119620878,0.791229327,0.738596534,-0.437141602,0.287945373,-1.555287665
4/26/20,MATa-deletion-384,stb1,rec1135,GAL1p-nsp4,pWJ2754,pWJ1781,2,12,22,4,0.073900115,0.762409557,4,0.063080555,1.032274869,0.738597558,-0.437139603,0.287945373,-1.555280722
4/26/20,MATa-deletion-384,erp5,rec1938,GAL1p-nsp4,pWJ2754,pWJ1781,4,7,20,4,0.065996898,0.769486199,4,0.045788767,1.041425424,0.738902941,-0.436543223,0.287945373,-1.553209568
4/26/20,MATa-deletion-384,lsm7,rec7383,GAL1p-nsp4,pWJ2754,pWJ1781,13,7,5,4,0.043975267,0.738001346,4,0.143745884,0.998586729,0.739071948,-0.436213279,0.287945373,-1.552063711
4/26/20,MATa-deletion-384,rpb9,rec4437,GAL1p-nsp4,pWJ2754,pWJ1781,13,5,8,4,0.070299776,0.592368341,4,0.068532347,0.799454997,0.740997609,-0.432459208,0.287945373,-1.539026267
4/26/20,MATa-deletion-384,mtg1,rec6537,GAL1p-nsp4,pWJ2754,pWJ1781,13,9,2,4,0.085186153,0.76301477,4,0.126615316,1.028839258,0.741651914,-0.431185862,0.287945373,-1.53460409
4/26/20,MATa-deletion-384,gep3,rec2461,GAL1p-nsp4,pWJ2754,pWJ1781,5,7,21,4,0.050353521,0.531031002,4,0.027256207,0.715156324,0.742574353,-0.429392607,0.287945373,-1.528376328
4/26/20,MATa-deletion-384,ppt1,rec4753,GAL1p-nsp4,pWJ2754,pWJ1781,4,12,22,4,0.10161691,0.682836821,4,0.150197713,0.919154426,0.742924703,-0.428712097,0.287945373,-1.526012996
