date,strain_collection_id,strain_name,strain_id,query_name,query_id,control_query_id,plate,row,column,n,sd,mean,n_ctrl,sd_ctrl,mean_ctrl,growth_ratio,log2_fold_change,sd_log2_fold_change,z_score
4/26/20,MATa-deletion-384,ire1,rec1907,GAL1p-Orf8,pWJ2755,pWJ1781,4,5,4,4,0.031395475,0.301896337,4,0.021353145,1.028301262,0.293656133,-1.767800328,0.250512415,-7.126865397
4/26/20,MATa-deletion-384,yfl032w,rec5651,GAL1p-Orf8,pWJ2755,pWJ1781,8,7,22,4,0.036734768,0.229846994,4,0.139502667,0.752512568,0.305531695,-1.710606045,0.250512415,-6.898556221
4/26/20,MATa-deletion-384,hac1,rec5650,GAL1p-Orf8,pWJ2755,pWJ1781,8,7,20,4,0.03959267,0.248284288,4,0.04647063,0.747254524,0.332351354,-1.589218864,0.250512415,-6.414000673
4/26/20,MATa-deletion-384,ssk2,rec5406,GAL1p-Orf8,pWJ2755,pWJ1781,14,11,4,4,0.0717695,0.335303437,4,0.098837276,0.777744727,0.431195874,-1.213584721,0.250512415,-4.914537492
4/26/20,MATa-deletion-384,tgl4,rec6005,GAL1p-Orf8,pWJ2755,pWJ1781,9,13,19,4,0.085402123,0.313766983,4,0.097745751,0.682562485,0.459768905,-1.121019198,0.250512415,-4.545032758
4/26/20,MATa-deletion-384,rpl21b,rec2749,GAL1p-Orf8,pWJ2755,pWJ1781,6,15,1,4,0.096709688,0.155244615,4,0.084633365,0.313488466,0.495377325,-1.013400262,0.250512415,-4.115437539
4/26/20,MATa-deletion-384,ybr287w,rec7173,GAL1p-Orf8,pWJ2755,pWJ1781,11,15,19,4,0.063210835,0.421405549,4,0.118530361,0.838091487,0.502875006,-0.991728244,0.250512415,-4.028926785
4/26/20,MATa-deletion-384,whi2,rec1819,GAL1p-Orf8,pWJ2755,pWJ1781,2,10,23,4,0.123947269,0.402601737,4,0.069622313,0.781014898,0.515547378,-0.95582308,0.250512415,-3.885599902
4/26/20,MATa-deletion-384,ski8,rec4579,GAL1p-Orf8,pWJ2755,pWJ1781,6,1,21,4,0.069420975,0.305031914,4,0.152342088,0.583988488,0.522406999,-0.936753868,0.250512415,-3.809479076
4/26/20,MATa-deletion-384,ure2,rec1983,GAL1p-Orf8,pWJ2755,pWJ1781,7,9,23,4,0.135400778,0.45463389,4,0.154752893,0.866499881,0.524733386,-0.930343511,0.250512415,-3.783890094
4/26/20,MATa-deletion-384,yil028w,rec1421,GAL1p-Orf8,pWJ2755,pWJ1781,8,14,5,4,0.083975097,0.371356855,4,0.10429114,0.697653767,0.532360945,-0.90952336,0.250512415,-3.700779838
4/26/20,MATa-deletion-384,pun1,rec5322,GAL1p-Orf8,pWJ2755,pWJ1781,6,8,13,4,0.035559202,0.38165889,4,0.042212213,0.697587469,0.547177507,-0.869919169,0.250512415,-3.542687112
4/26/20,MATa-deletion-384,cys3,rec6865,GAL1p-Orf8,pWJ2755,pWJ1781,10,10,24,4,0.044379369,0.190502317,4,0.077872852,0.332204964,0.573576499,-0.801942182,0.250512415,-3.271335343
4/26/20,MATa-deletion-384,sam37,rec6069,GAL1p-Orf8,pWJ2755,pWJ1781,10,6,24,4,0.174529512,0.38963435,4,0.185999326,0.678858629,0.574017816,-0.800832579,0.250512415,-3.26690601
4/26/20,MATa-deletion-384,vps38,rec5269,GAL1p-Orf8,pWJ2755,pWJ1781,6,2,9,4,0.084888016,0.529334131,4,0.08090318,0.919003051,0.576033482,-0.795775424,0.250512415,-3.246718767
4/26/20,MATa-deletion-384,src1,rec537,GAL1p-Orf8,pWJ2755,pWJ1781,1,7,6,4,0.046860907,0.518579658,4,0.031581215,0.886029772,0.585331489,-0.772674203,0.250512415,-3.154502893
4/26/20,MATa-deletion-384,sac3,rec3517,GAL1p-Orf8,pWJ2755,pWJ1781,6,5,24,4,0.089160526,0.262215038,4,0.08874746,0.444149717,0.59046754,-0.760070342,0.250512415,-3.104190575
4/26/20,MATa-deletion-384,mon1,rec4491,GAL1p-Orf8,pWJ2755,pWJ1781,12,15,17,4,0.093658203,0.502668072,4,0.093080094,0.837254805,0.600424179,-0.735946019,0.250512415,-3.007890663
4/26/20,MATa-deletion-384,ski3,rec5604,GAL1p-Orf8,pWJ2755,pWJ1781,7,4,1,4,0.069978585,0.25294622,4,0.114000149,0.402277039,0.628878379,-0.669147058,0.250512415,-2.741241361
4/26/20,MATa-deletion-384,isa2,rec7151,GAL1p-Orf8,pWJ2755,pWJ1781,13,15,2,4,0.019520904,0.39246771,4,0.062231646,0.613396903,0.639885397,-0.644114552,0.250512415,-2.641316149
4/26/20,MATa-deletion-384,ypr174c,rec5589,GAL1p-Orf8,pWJ2755,pWJ1781,7,2,15,4,0.102530512,0.645310349,4,0.065784321,1.003749604,0.642935303,-0.637254526,0.250512415,-2.613932172
4/26/20,MATa-deletion-384,pan2,rec4461,GAL1p-Orf8,pWJ2755,pWJ1781,7,7,21,4,0.068058973,0.658048324,4,0.064321653,1.004348859,0.655233283,-0.609919453,0.250512415,-2.504815533
4/26/20,MATa-deletion-384,ncl1,rec3050,GAL1p-Orf8,pWJ2755,pWJ1781,7,3,12,4,0.162965158,0.465855407,4,0.007196638,0.709266276,0.656861515,-0.606338854,0.250512415,-2.490522433
4/26/20,MATa-deletion-384,snf7,rec1580,GAL1p-Orf8,pWJ2755,pWJ1781,1,8,1,4,0.058738962,0.308464464,4,0.07712054,0.468648761,0.658272598,-0.603242952,0.250512415,-2.478164156
4/26/20,MATa-deletion-384,nap1,rec5119,GAL1p-Orf8,pWJ2755,pWJ1781,8,12,14,4,0.16909892,0.861224256,4,0.069915331,1.300244849,0.662381411,-0.594265908,0.250512415,-2.442329429
4/26/20,MATa-deletion-384,snf8,rec2826,GAL1p-Orf8,pWJ2755,pWJ1781,7,8,20,4,0.059257508,0.274964458,4,0.05613378,0.413577607,0.664924698,-0.588737129,0.250512415,-2.420259549
4/26/20,MATa-deletion-384,ump1,rec3313,GAL1p-Orf8,pWJ2755,pWJ1781,13,10,1,4,0.05114434,0.937726573,4,0.148145578,1.408655174,0.665712958,-0.587027846,0.250512415,-2.413436399
4/26/20,MATa-deletion-384,mnn11,rec1242,GAL1p-Orf8,pWJ2755,pWJ1781,6,6,16,4,0.051899748,0.501050508,4,0.03391008,0.748130003,0.669781358,-0.578237872,0.250512415,-2.378348425
4/26/20,MATa-deletion-384,ira2,rec1772,GAL1p-Orf8,pWJ2755,pWJ1781,2,9,9,4,0.033133134,0.332741117,4,0.011619934,0.495159478,0.672054009,-0.573350917,0.250512415,-2.358840589
4/26/20,MATa-deletion-384,yor186w,rec2442,GAL1p-Orf8,pWJ2755,pWJ1781,5,5,13,4,0.033551389,0.714748852,4,0.041638268,1.057914484,0.675651291,-0.565649242,0.250512415,-2.328096901
4/26/20,MATa-deletion-384,hit1,rec6853,GAL1p-Orf8,pWJ2755,pWJ1781,10,3,5,4,0.092574156,0.367860817,4,0.045316325,0.542948594,0.677583592,-0.561529155,0.250512415,-2.311650265
4/26/20,MATa-deletion-384,par32,rec3871,GAL1p-Orf8,pWJ2755,pWJ1781,10,13,3,4,0.07690984,0.569883839,4,0.062601594,0.840803629,0.677823021,-0.561019458,0.250512415,-2.309615648
4/26/20,MATa-deletion-384,yol159c,rec6665,GAL1p-Orf8,pWJ2755,pWJ1781,9,9,3,4,0.057375086,0.355105107,4,0.042119677,0.516904387,0.687044667,-0.541524198,0.250512415,-2.231794114
4/26/20,MATa-deletion-384,ilv1,rec226,GAL1p-Orf8,pWJ2755,pWJ1781,4,12,18,4,0.012287936,0.211618502,4,0.043076504,0.308008138,0.687156474,-0.541289439,0.250512415,-2.230856997
4/26/20,MATa-deletion-384,ypt53,rec7232,GAL1p-Orf8,pWJ2755,pWJ1781,11,13,20,4,0.112436115,0.566434249,4,0.077766643,0.82351326,0.687864409,-0.539803883,0.250512415,-2.224926931
4/26/20,MATa-deletion-384,ics3,rec1346,GAL1p-Orf8,pWJ2755,pWJ1781,9,13,20,4,0.088194635,0.573880251,4,0.033609757,0.828761298,0.692492523,-0.530129601,0.250512415,-2.186308957
4/26/20,MATa-deletion-384,ygl072c,rec4439,GAL1p-Orf8,pWJ2755,pWJ1781,7,5,15,4,0.037877131,0.395850456,4,0.030389173,0.569331648,0.695343256,-0.524202756,0.250512415,-2.162650067
4/26/20,MATa-deletion-384,bem2,rec6152,GAL1p-Orf8,pWJ2755,pWJ1781,13,14,22,4,0.144292034,1.272140009,4,0.143358877,1.820961711,0.698625423,-0.517408951,0.250512415,-2.135530432
4/26/20,MATa-deletion-384,ypr170c,rec5585,GAL1p-Orf8,pWJ2755,pWJ1781,7,2,7,4,0.12545712,0.762245472,4,0.058312537,1.090574359,0.69896708,-0.516703586,0.250512415,-2.132714744
4/26/20,MATa-deletion-384,met5,rec2615,GAL1p-Orf8,pWJ2755,pWJ1781,9,13,3,4,0.053773511,0.746330587,4,0.043459002,1.061570321,0.703071917,-0.508255826,0.250512415,-2.098992824
4/26/20,MATa-deletion-384,coq1,rec3138,GAL1p-Orf8,pWJ2755,pWJ1781,14,15,8,4,0.061093033,0.72980765,4,0.153376146,1.037615314,0.703379473,-0.507624863,0.250512415,-2.096474133
4/26/20,MATa-deletion-384,met16,rec5582,GAL1p-Orf8,pWJ2755,pWJ1781,7,2,5,4,0.182863002,0.823636945,4,0.068695932,1.170126779,0.703912232,-0.506532538,0.250512415,-2.09211377
4/26/20,MATa-deletion-384,sla1,rec3033,GAL1p-Orf8,pWJ2755,pWJ1781,7,1,10,4,0.163718934,0.416688416,4,0.123804619,0.591636677,0.704347783,-0.505640136,0.250512415,-2.088551464
4/26/20,MATa-deletion-384,cin8,rec303,GAL1p-Orf8,pWJ2755,pWJ1781,3,15,13,4,0.030530329,0.263358154,4,0.026265488,0.37364145,0.704920885,-0.504466745,0.250512415,-2.083867501
4/26/20,MATa-deletion-384,spc2,rec516,GAL1p-Orf8,pWJ2755,pWJ1781,1,5,10,4,0.03642592,0.648572241,4,0.045312459,0.919330671,0.705515121,-0.503251092,0.250512415,-2.079014835
4/26/20,MATa-deletion-384,avt5,rec3115,GAL1p-Orf8,pWJ2755,pWJ1781,7,11,20,4,0.053001823,0.433716121,4,0.105585151,0.614065112,0.706350968,-0.501542895,0.250512415,-2.072196023
4/26/20,MATa-deletion-384,qcr2,rec5606,GAL1p-Orf8,pWJ2755,pWJ1781,7,4,3,4,0.098863228,0.495335159,4,0.053402798,0.699970706,0.70769303,-0.498804385,0.250512415,-2.061264391
4/26/20,MATa-deletion-384,scs3,rec4493,GAL1p-Orf8,pWJ2755,pWJ1781,12,15,21,4,0.025337639,0.800375981,4,0.089125619,1.12881616,0.709065924,-0.496008328,0.250512415,-2.050103041
4/26/20,MATa-deletion-384,mch5,rec6476,GAL1p-Orf8,pWJ2755,pWJ1781,9,4,5,4,0.06183713,0.305460766,4,0.034443665,0.430447007,0.709703611,-0.494711447,0.250512415,-2.044926126
4/26/20,MATa-deletion-384,nhx1,rec4290,GAL1p-Orf8,pWJ2755,pWJ1781,12,3,19,4,0.044269164,0.378788775,4,0.050000137,0.532526084,0.711359782,-0.491348684,0.250512415,-2.031502589
4/26/20,MATa-deletion-384,ies4,rec2445,GAL1p-Orf8,pWJ2755,pWJ1781,5,5,19,4,0.034753378,0.581782323,4,0.038282963,0.816898697,0.712219402,-0.489606357,0.250512415,-2.024547537
4/26/20,MATa-deletion-384,rim15,rec7281,GAL1p-Orf8,pWJ2755,pWJ1781,13,14,17,4,0.162973683,0.915738644,4,0.104497162,1.277360656,0.716921213,-0.480113514,0.250512415,-1.986653832
4/26/20,MATa-deletion-384,acf4,rec2560,GAL1p-Orf8,pWJ2755,pWJ1781,9,9,21,4,0.060566954,0.355983829,4,0.075848761,0.49582435,0.718020458,-0.477903145,0.250512415,-1.977830443
4/26/20,MATa-deletion-384,eps1,rec1397,GAL1p-Orf8,pWJ2755,pWJ1781,8,12,3,4,0.031104431,0.635943497,4,0.19165696,0.882467577,0.72067399,-0.472581318,0.250512415,-1.956586675
4/26/20,MATa-deletion-384,fmc1,rec2257,GAL1p-Orf8,pWJ2755,pWJ1781,13,13,18,4,0.067419674,0.628725168,4,0.178703313,0.872205647,0.720877104,-0.472174768,0.250512415,-1.954963801
4/26/20,MATa-deletion-384,hcm1,rec5786,GAL1p-Orf8,pWJ2755,pWJ1781,10,9,20,4,0.022293029,0.459705684,4,0.057300129,0.634549741,0.724503068,-0.464936295,0.250512415,-1.926069134
4/26/20,MATa-deletion-384,gdb1,rec5599,GAL1p-Orf8,pWJ2755,pWJ1781,7,2,19,4,0.090117564,0.773883441,4,0.063010171,1.067980284,0.724649122,-0.464645488,0.250512415,-1.924908288
4/26/20,MATa-deletion-384,yhc3,rec1364,GAL1p-Orf8,pWJ2755,pWJ1781,9,15,20,4,0.084776053,0.771995212,4,0.116529837,1.061669045,0.727178114,-0.459619315,0.250512415,-1.904844718
4/26/20,MATa-deletion-384,scj1,rec800,GAL1p-Orf8,pWJ2755,pWJ1781,1,11,13,4,0.028601832,0.779273985,4,0.074167204,1.071427144,0.727348803,-0.459280715,0.250512415,-1.903493089
4/26/20,MATa-deletion-384,dph1,rec2262,GAL1p-Orf8,pWJ2755,pWJ1781,14,15,15,4,0.015583987,0.806376838,4,0.070166358,1.108050112,0.727768584,-0.458448319,0.250512415,-1.900170315
4/26/20,MATa-deletion-384,ncs2,rec7242,GAL1p-Orf8,pWJ2755,pWJ1781,11,15,18,4,0.04553891,0.467657713,4,0.094980145,0.641817564,0.728688135,-0.456626596,0.250512415,-1.892898326
4/26/20,MATa-deletion-384,hap3,rec3047,GAL1p-Orf8,pWJ2755,pWJ1781,7,3,8,4,0.03722706,0.504332641,4,0.093065911,0.691613121,0.729251226,-0.455512189,0.250512415,-1.888449817
4/26/20,MATa-deletion-384,irc15,rec7339,GAL1p-Orf8,pWJ2755,pWJ1781,12,2,15,4,0.058762075,0.704941264,4,0.065697209,0.966212362,0.729620454,-0.454781921,0.250512415,-1.885534721
4/26/20,MATa-deletion-384,ldb16,rec3413,GAL1p-Orf8,pWJ2755,pWJ1781,4,3,3,4,0.041892548,0.613237499,4,0.109496732,0.833601838,0.735679676,-0.442850358,0.250512415,-1.837906092
4/26/20,MATa-deletion-384,bna3,rec1363,GAL1p-Orf8,pWJ2755,pWJ1781,9,15,18,4,0.09201555,0.821101598,4,0.090231189,1.116041629,0.735750353,-0.442711765,0.250512415,-1.837352851
4/26/20,MATa-deletion-384,ykr104w,rec6020,GAL1p-Orf8,pWJ2755,pWJ1781,9,15,19,4,0.078370988,0.760988744,4,0.11190696,1.032902061,0.736773693,-0.440706544,0.250512415,-1.829348377
4/26/20,MATa-deletion-384,ecm5,rec761,GAL1p-Orf8,pWJ2755,pWJ1781,1,7,3,4,0.058028228,0.783246105,4,0.03377487,1.063042793,0.736821159,-0.440613604,0.250512415,-1.828977377
4/26/20,MATa-deletion-384,ssz1,rec6414,GAL1p-Orf8,pWJ2755,pWJ1781,9,10,22,4,0.052874856,0.490916582,4,0.108780921,0.664292493,0.739045951,-0.436264027,0.250512415,-1.811614654
4/26/20,MATa-deletion-384,yke4,rec1416,GAL1p-Orf8,pWJ2755,pWJ1781,8,12,21,4,0.065766057,1.140727628,4,0.064139392,1.543166796,0.739229038,-0.435906666,0.250512415,-1.810188136
4/26/20,MATa-deletion-384,meh1,rec5078,GAL1p-Orf8,pWJ2755,pWJ1781,8,8,14,4,0.02544469,0.939640593,4,0.042599551,1.269891704,0.739958056,-0.4344846,0.250512415,-1.804511505
4/26/20,MATa-deletion-384,yil029c,rec1422,GAL1p-Orf8,pWJ2755,pWJ1781,8,14,7,4,0.057055878,0.553996388,4,0.03480794,0.748644067,0.740034429,-0.434335704,0.250512415,-1.803917139
4/26/20,MATa-deletion-384,lif1,rec4457,GAL1p-Orf8,pWJ2755,pWJ1781,7,7,19,4,0.101314674,0.833647159,4,0.063703324,1.125734531,0.740559235,-0.433312958,0.250512415,-1.799834526
4/26/20,MATa-deletion-384,eaf7,rec2940,GAL1p-Orf8,pWJ2755,pWJ1781,14,11,5,4,0.048478748,0.545843464,4,0.089428986,0.736926987,0.740737414,-0.432965887,0.250512415,-1.798449079
4/26/20,MATa-deletion-384,ygl118c,rec4485,GAL1p-Orf8,pWJ2755,pWJ1781,12,15,13,4,0.085301647,0.901686261,4,0.041563015,1.217071377,0.740886845,-0.432674877,0.250512415,-1.797287422
4/26/20,MATa-deletion-384,ykr047w,rec5118,GAL1p-Orf8,pWJ2755,pWJ1781,8,12,12,4,0.194218695,0.958812244,4,0.088254804,1.286575578,0.745263422,-0.424177642,0.250512415,-1.763368004
4/26/20,MATa-deletion-384,cst6,rec1429,GAL1p-Orf8,pWJ2755,pWJ1781,8,14,15,4,0.072298145,0.398757686,4,0.142470812,0.5342359,0.746454967,-0.421872869,0.250512415,-1.754167769
4/26/20,MATa-deletion-384,lia1,rec6894,GAL1p-Orf8,pWJ2755,pWJ1781,10,14,20,4,0.065139543,0.659693236,4,0.106157908,0.881890002,0.748073373,-0.418748314,0.250512415,-1.741695115
4/26/20,MATa-deletion-384,isf1,rec6215,GAL1p-Orf8,pWJ2755,pWJ1781,8,11,15,4,0.091784047,0.867664326,4,0.01993649,1.15655551,0.75023576,-0.414584063,0.250512415,-1.725072184
4/26/20,MATa-deletion-384,mrs2,rec1631,GAL1p-Orf8,pWJ2755,pWJ1781,2,7,14,4,0.066281462,0.623853377,4,0.04534075,0.828787177,0.752760321,-0.409737512,0.250512415,-1.705725633
4/26/20,MATa-deletion-384,pml39,rec6507,GAL1p-Orf8,pWJ2755,pWJ1781,9,8,3,4,0.031545056,0.728033612,4,0.040022033,0.964689598,0.754707155,-0.406011144,0.250512415,-1.690850647
4/26/20,MATa-deletion-384,ado1,rec2583,GAL1p-Orf8,pWJ2755,pWJ1781,9,11,7,4,0.057669001,0.321101756,4,0.01288101,0.425251561,0.755144181,-0.405175968,0.250512415,-1.68751678
4/26/20,MATa-deletion-384,shr5,rec6260,GAL1p-Orf8,pWJ2755,pWJ1781,9,4,4,4,0.084447245,0.730047599,4,0.064728558,0.964394907,0.757025872,-0.401585488,0.250512415,-1.673184234
4/26/20,MATa-deletion-384,gal3,rec3949,GAL1p-Orf8,pWJ2755,pWJ1781,10,14,23,4,0.132184189,1.019543877,4,0.064473015,1.346133899,0.757404696,-0.400863728,0.250512415,-1.670303102
4/26/20,MATa-deletion-384,ynl120c,rec7243,GAL1p-Orf8,pWJ2755,pWJ1781,11,15,20,4,0.124180618,0.488399337,4,0.156875373,0.644840965,0.757432639,-0.400810504,0.250512415,-1.67009064
4/26/20,MATa-deletion-384,apn2,rec3045,GAL1p-Orf8,pWJ2755,pWJ1781,7,3,6,4,0.143319959,0.894705971,4,0.078176499,1.181200545,0.757475288,-0.400729271,0.250512415,-1.669766374
4/26/20,MATa-deletion-384,pkr1,rec6564,GAL1p-Orf8,pWJ2755,pWJ1781,9,14,5,4,0.023911238,0.845324901,4,0.0667907,1.115752528,0.757649313,-0.400397861,0.250512415,-1.668443444
4/26/20,MATa-deletion-384,rad1,rec2806,GAL1p-Orf8,pWJ2755,pWJ1781,7,6,20,4,0.071504079,0.53717116,4,0.04869512,0.708117413,0.758624612,-0.398541917,0.250512415,-1.661034853
4/26/20,MATa-deletion-384,uip5,rec5115,GAL1p-Orf8,pWJ2755,pWJ1781,8,12,8,4,0.067235298,0.757263317,4,0.055202814,0.995409681,0.76077946,-0.3944498,0.250512415,-1.644699865
4/26/20,MATa-deletion-384,sod1,rec6913,GAL1p-Orf8,pWJ2755,pWJ1781,10,2,3,4,0.068327082,0.422721747,4,0.029398352,0.555436321,0.761105496,-0.393831657,0.250512415,-1.642232352
4/26/20,MATa-deletion-384,ela1,rec1982,GAL1p-Orf8,pWJ2755,pWJ1781,7,9,21,4,0.111760839,0.786162117,4,0.018189728,1.031324555,0.76230696,-0.391556047,0.250512415,-1.633148531
4/26/20,MATa-deletion-384,pdb1,rec3361,GAL1p-Orf8,pWJ2755,pWJ1781,3,8,23,4,0.027534225,0.303872949,4,0.028274827,0.398130432,0.763309191,-0.389660532,0.250512415,-1.62558198
4/26/20,MATa-deletion-384,nft1,rec6019,GAL1p-Orf8,pWJ2755,pWJ1781,9,15,17,4,0.085328373,0.834891003,4,0.035225939,1.092527668,0.76420452,-0.387969304,0.250512415,-1.618830904
4/26/20,MATa-deletion-384,apm3,rec7174,GAL1p-Orf8,pWJ2755,pWJ1781,11,15,21,4,0.085486237,0.816673379,4,0.15163598,1.066611139,0.765693119,-0.385161803,0.250512415,-1.60762387
4/26/20,MATa-deletion-384,slt2,rec993,GAL1p-Orf8,pWJ2755,pWJ1781,4,16,23,4,0.174940408,0.760627174,4,0.113042789,0.99225821,0.766585258,-0.383481841,0.250512415,-1.600917768
4/26/20,MATa-deletion-384,ato2,rec5377,GAL1p-Orf8,pWJ2755,pWJ1781,14,7,4,4,0.077842994,0.701077766,4,0.055743695,0.912557129,0.768281695,-0.380292715,0.250512415,-1.588187358
4/26/20,MATa-deletion-384,hhf2,rec5356,GAL1p-Orf8,pWJ2755,pWJ1781,11,4,22,4,0.072998163,0.683518089,4,0.056433645,0.888755205,0.769099495,-0.37875785,0.250512415,-1.582060455
4/26/20,MATa-deletion-384,opi8,rec5106,GAL1p-Orf8,pWJ2755,pWJ1781,8,12,2,4,0.041256128,0.449280181,4,0.048815568,0.581587764,0.772545356,-0.372308459,0.250512415,-1.556315661
4/26/20,MATa-deletion-384,ybr284w,rec5732,GAL1p-Orf8,pWJ2755,pWJ1781,10,5,4,4,0.067149788,0.720545569,4,0.095484072,0.93262073,0.772627376,-0.372155299,0.250512415,-1.555704274
4/26/20,MATa-deletion-384,rco1,rec6209,GAL1p-Orf8,pWJ2755,pWJ1781,8,11,7,4,0.066771174,0.771227395,4,0.096597916,0.997470601,0.773205821,-0.371075597,0.250512415,-1.551394298
4/26/20,MATa-deletion-384,glo1,rec572,GAL1p-Orf8,pWJ2755,pWJ1781,1,11,6,4,0.065779692,0.738786566,4,0.027832956,0.952572452,0.775593505,-0.366627373,0.250512415,-1.533637799
4/26/20,MATa-deletion-384,nup188,rec6503,GAL1p-Orf8,pWJ2755,pWJ1781,9,6,21,4,0.077650909,0.540246337,4,0.058220742,0.696382031,0.775822365,-0.366201728,0.250512415,-1.531938702
4/26/20,MATa-deletion-384,hda1,rec5347,GAL1p-Orf8,pWJ2755,pWJ1781,11,4,6,4,0.157563703,0.867638001,4,0.049599158,1.117098325,0.776709006,-0.364553901,0.250512415,-1.525360875
4/26/20,MATa-deletion-384,imp1,rec732,GAL1p-Orf8,pWJ2755,pWJ1781,1,3,9,4,0.039027986,0.491808666,4,0.017126311,0.633221201,0.776712773,-0.364546904,0.250512415,-1.525332945
4/26/20,MATa-deletion-384,ypr146c,rec5561,GAL1p-Orf8,pWJ2755,pWJ1781,7,14,18,4,0.075624259,0.560151109,4,0.078111236,0.720628058,0.777340501,-0.36338141,0.250512415,-1.520680503
4/26/20,MATa-deletion-384,vps17,rec2388,GAL1p-Orf8,pWJ2755,pWJ1781,5,15,14,4,0.021414359,0.50277032,4,0.04514526,0.645810458,0.778544942,-0.361147773,0.250512415,-1.51176423
4/26/20,MATa-deletion-384,sul1,rec7176,GAL1p-Orf8,pWJ2755,pWJ1781,12,2,2,4,0.191470703,1.089297332,4,0.130074938,1.398414609,0.77896743,-0.360365086,0.250512415,-1.508639888
4/26/20,MATa-deletion-384,far10,rec5147,GAL1p-Orf8,pWJ2755,pWJ1781,6,10,15,4,0.062353593,0.63615601,4,0.021672903,0.816476464,0.779175053,-0.359980608,0.250512415,-1.50710512
4/26/20,MATa-deletion-384,est1,rec5142,GAL1p-Orf8,pWJ2755,pWJ1781,6,10,7,4,0.055776432,0.771351383,4,0.116457037,0.987827663,0.78087841,-0.356830169,0.250512415,-1.494529143
4/26/20,MATa-deletion-384,yol050c,rec1741,GAL1p-Orf8,pWJ2755,pWJ1781,2,5,5,4,0.097330283,0.643334355,4,0.068777994,0.823470144,0.781274503,-0.356098562,0.250512415,-1.491608701
4/26/20,MATa-deletion-384,coa2,rec7629,GAL1p-Orf8,pWJ2755,pWJ1781,14,14,9,4,0.044834176,0.704655444,4,0.037737382,0.901702485,0.781496454,-0.355688767,0.250512415,-1.489972872
4/26/20,MATa-deletion-384,vac8,rec253,GAL1p-Orf8,pWJ2755,pWJ1781,3,9,7,4,0.034388324,0.440116662,4,0.032671691,0.562995585,0.781779638,-0.355166086,0.250512415,-1.487886426
4/26/20,MATa-deletion-384,mss11,rec747,GAL1p-Orf8,pWJ2755,pWJ1781,1,5,9,4,0.022196736,0.704816868,4,0.028074526,0.89953805,0.783556085,-0.351891552,0.250512415,-1.47481508
4/26/20,MATa-deletion-384,alg12,rec5405,GAL1p-Orf8,pWJ2755,pWJ1781,14,11,2,4,0.109266916,0.884198705,4,0.12984521,1.127078385,0.784524186,-0.350110171,0.250512415,-1.467704131
4/26/20,MATa-deletion-384,opt2,rec5609,GAL1p-Orf8,pWJ2755,pWJ1781,7,4,9,4,0.027438169,0.554031532,4,0.016093991,0.705782699,0.785019285,-0.349199999,0.250512415,-1.464070889
4/26/20,MATa-deletion-384,met13,rec4492,GAL1p-Orf8,pWJ2755,pWJ1781,12,15,19,4,0.035670767,0.692870968,4,0.041170861,0.882369719,0.785263169,-0.348751863,0.250512415,-1.462282011
4/26/20,MATa-deletion-384,ycr087c-a,rec5805,GAL1p-Orf8,pWJ2755,pWJ1781,10,11,20,4,0.175485052,0.71662514,4,0.153100012,0.911822341,0.785949754,-0.347491011,0.250512415,-1.45724892
4/26/20,MATa-deletion-384,rcr1,rec3140,GAL1p-Orf8,pWJ2755,pWJ1781,14,15,10,4,0.19002277,0.925808662,4,0.115008025,1.174441603,0.788314913,-0.343156028,0.250512415,-1.439944456
4/26/20,MATa-deletion-384,hhf1,rec3144,GAL1p-Orf8,pWJ2755,pWJ1781,14,15,18,4,0.058037243,0.503363928,4,0.169434141,0.637380663,0.789771294,-0.340493164,0.250512415,-1.429314787
4/26/20,MATa-deletion-384,tal1,rec5263,GAL1p-Orf8,pWJ2755,pWJ1781,6,2,3,4,0.169670582,0.952268984,4,0.105514648,1.204434001,0.790653467,-0.338882575,0.250512415,-1.42288561
4/26/20,MATa-deletion-384,cin1,rec1646,GAL1p-Orf8,pWJ2755,pWJ1781,2,9,10,4,0.062161509,0.87886153,4,0.055404828,1.111490537,0.790724193,-0.338753529,0.250512415,-1.422370481
4/26/20,MATa-deletion-384,spt21,rec764,GAL1p-Orf8,pWJ2755,pWJ1781,1,7,9,4,0.119568968,0.691868158,4,0.085052637,0.874661284,0.79103656,-0.33818372,0.250512415,-1.420095907
4/26/20,MATa-deletion-384,rpl13a,rec3779,GAL1p-Orf8,pWJ2755,pWJ1781,12,15,18,4,0.050708297,0.855548863,4,0.097080406,1.079931189,0.792244586,-0.335982199,0.250512415,-1.411307837
4/26/20,MATa-deletion-384,mic60,rec5087,GAL1p-Orf8,pWJ2755,pWJ1781,8,10,4,4,0.091850612,0.731996976,4,0.116272094,0.922677753,0.793362187,-0.333948458,0.250512415,-1.403189512
4/26/20,MATa-deletion-384,spe1,rec5034,GAL1p-Orf8,pWJ2755,pWJ1781,5,1,2,4,0.14311648,1.014656336,4,0.182650961,1.27860753,0.793579698,-0.333552977,0.250512415,-1.401610823
4/26/20,MATa-deletion-384,glo3,rec6121,GAL1p-Orf8,pWJ2755,pWJ1781,13,15,16,4,0.032029244,0.979572691,4,0.046887909,1.232598992,0.794737967,-0.331448828,0.250512415,-1.393211443
4/26/20,MATa-deletion-384,fun30,rec389,GAL1p-Orf8,pWJ2755,pWJ1781,1,8,4,4,0.060362758,0.79374062,4,0.091644436,0.99817816,0.795209844,-0.330592478,0.250512415,-1.389793051
